abiectus_adj	-1
abominatio_noun	-1
abortio_noun	-0.5
absentia_noun	-0.5
absortio_noun	1
abstinentia_noun	1
acceptus_adj	1
accretio_noun	0
accubitatio_noun	0
accuratio_noun	0.5
accusator_noun	0
acies_noun	0
acosmos_adj	-0.5
acta_noun	0.5
acua_noun	0
acualis_adj	0
acuarius_noun	0
adcretio_noun	0
adcuratio_noun	0.5
adcuratus_adj	0.5
adfamen_noun	0
adfectio_noun	0
adflictio_noun	-1
adgestio_noun	0
adgnomen_noun	0
adgnomentom_noun	0
adgressura_noun	0.5
adgressus_noun	0.5
adinuentio_noun	0
adinuentum_noun	0
adjutus_noun	1
adlegatio_noun	0
adlibentia_noun	0
admentom_noun	0
admotio_noun	0
adnomen_noun	0
adnomentum_noun	0
adoratio_noun	0.5
adparentia_noun	0
adpellatio_noun	0
adplicatio_noun	0
adpositom_noun	0
adpositum_noun	0
adpulsus_noun	0
adrectarium_noun	0
adrogans_adj	-0.5
adsensio_noun	1
adsentatio_noun	0.5
adser_noun	0
adspectabilis_adj	0
adtenuatus_adj	-0.5
adtractio_noun	0
adtrectatus_noun	0
adtributom_noun	0
aduentor_noun	0
aduersabilis_adj	-1
aduersaria_noun	-0.5
aduersarius_noun	-1
aduersom_noun	-0.5
aduersum_noun	-0.5
aduocatus_noun	0
aduorsabilis_adj	-1
aduorsarius_noun	-1
adytom_noun	0
adytum_noun	0
aecus_adj	0.5
aedes_noun	0
aedifex_noun	0
aegritudo_noun	-1
aeneus_adj	0
aenus_adj	0
aequalis_adj	0.5
aequatio_noun	0.5
aequibilis_adj	0.5
aequiparabilis_adj	0
aequiparatio_noun	0
aequiperabilis_adj	0
aequiperatio_noun	0
aequitas_noun	0.5
aequor_noun	0
aequus_adj	0.5
aer_noun	0
aeriportus_noun	0
aeroplaniga_noun	0
aerumna_noun	-0.5
aestimatus_noun	0
aetas_noun	0
aeuitas_noun	0
afa_noun	0
affamen_noun	0
affectio_noun	0
affectionalis_adj	0
afflictio_noun	-1
ager_noun	0
aggestio_noun	0
aggressura_noun	0.5
aggressus_noun	0.5
agilis_adj	0.5
agilitas_noun	0.5
agna_noun	0
agnomen_noun	0
agralis_adj	0
agraris_adj	0
agrarius_adj	0
alacer_adj	1
alacris_adj	1
alacritas_noun	1
alapa_noun	-0.5
alapha_noun	-0.5
albidus_adj	-0.5
alcyonidus_adj	0
alebris_adj	0.5
algificus_adj	0
alienitas_noun	-0.5
alienus_adj	-0.5
allegatio_noun	0
allubentia_noun	0
alsus_adj	0
altariom_noun	0
altarium_noun	0
altiliarius_noun	0
altilis_adj	0
altilitas_noun	0
altus_adj	0.5
amandatio_noun	-1
amans_noun	1
amaritudo_noun	-0.5
amarus_adj	-0.5
ambiguitas_noun	-0.5
ambiguus_adj	-0.5
ameicus_noun	1
amens_adj	-1
amentia_noun	-1
amicalis_adj	1
amicus_noun	1
ammentum_noun	0
ammotio_noun	0
amor_noun	1
amoratus_adj	1
amplitudo_noun	0
amplus_adj	0
anachoresis_noun	0.5
anamnesis_noun	0
anancites_noun	0
ancarius_noun	0
angarus_noun	0
angor_noun	-1
anhelitor_noun	-0.5
anhelus_adj	0
anilis_adj	0
anima_noun	0.5
animatus_noun	0
animus_noun	0.5
anitas_noun	0
annalis_adj	0
annalis_noun	0
annarius_adj	0
annus_noun	0
annuus_adj	0
ansula_noun	0
anticus_adj	0
antidepressiuum_noun	0
antiquaris_adj	0
antiquarius_adj	0
antiquitas_noun	0
antiquus_adj	0
antistatus_noun	0.5
antistes_noun	0.5
antrum_noun	0
anus_noun	0
apographon_noun	0
apparentia_noun	0
appellatio_noun	0
appenditiom_noun	0
appenditium_noun	0
applicatio_noun	0
appreciatum_noun	0.5
appulsus_noun	0
apsentia_noun	-0.5
apsolutus_adj	0.5
aqua_noun	0
aqualis_adj	0
aquarius_adj	0
aquaticus_adj	0
aquatilis_adj	0
aquatus_adj	0
aqueus_adj	0
aquilus_adj	0
archetypon_noun	0
archetypum_noun	0
architecticus_adj	0
architectonicus_adj	0
architectus_noun	0
arcitectus_noun	0
ardalio_noun	0.5
ardelio_noun	0.5
ardens_adj	0.5
arenosus_adj	0
argumentum_noun	0
arietatio_noun	0
arma_noun	0
armamentum_noun	0
armarium_noun	0
armatus_adj	0
armigera_noun	0
arrabo_noun	0
arrabon_noun	0
arrhabo_noun	0
arrhabon_noun	0
ars_noun	0
arsen_noun	0
artifex_noun	0
artificialis_adj	0
artificiom_noun	0
artificium_noun	0
artitus_adj	0
artom_noun	0
artum_noun	0
artutus_adj	1
aruorsarius_noun	-1
as_noun	0
aspectabilis_adj	0
asper_adj	-0.5
asperitas_noun	-0.5
aspernabilis_adj	-1
aspredo_noun	-0.5
aspretum_noun	-0.5
aspritudo_noun	-0.5
asprus_adj	-0.5
assarius_adj	0
assensio_noun	1
assentatio_noun	0.5
assiculus_noun	0
assis_noun	0
astaphis_noun	0
astrologia_noun	0
astrologus_adj	0
attractio_noun	0
attrectatus_noun	0
attributum_noun	0
atuentor_noun	0
auaritia_noun	-1
auarus_adj	-1
auctifer_adj	1
auctio_noun	0
auctionalis_adj	0
auctionarius_adj	0
auctorizabilis_adj	-0.5
auctumnus_noun	0
audacia_noun	1
auditorialis_adj	0
auditoriom_noun	0
auditorium_noun	0
auena_noun	0
auenarius_adj	0
auens_adj	0.5
augurium_noun	0.5
augustus_noun	1
aura_noun	1
aureatus_adj	0.5
aureus_adj	0.5
aurum_noun	0.5
ausculom_noun	0
austerus_adj	-0.5
autochthon_noun	0
autocthon_noun	0
autumnus_noun	0
autumpnus_noun	0
axedo_noun	0
axiculus_noun	0
axis_noun	0
azymus_adj	1
bacchatio_noun	0
bagina_noun	0
baro_noun	-1
barython_noun	0
basium_noun	0
batis_noun	0
battis_noun	0
battuarium_noun	0
beatitas_noun	1
beatus_adj	1
bellicus_adj	0
bellom_noun	0
bellum_noun	0
beneficentia_noun	1
beneficialis_adj	1
beneficiarius_adj	1
beneficiatus_noun	1
beneficientia_noun	1
beneficiom_noun	1
beneficium_noun	1
beneficus_adj	1
benificentia_noun	1
benificientia_noun	1
bibliotheca_noun	0
bibliothecarius_noun	0
bibliothece_noun	0
bipartitio_noun	0
bipedalis_adj	0
bipedalium_noun	0
bipertitio_noun	0
bita_noun	0
blatta_noun	0
blattarius_adj	0
blattea_noun	0
blatteus_adj	0
blattiarius_noun	0
blouius_adj	0
bonatus_adj	1
bonitas_noun	1
bonom_noun	1
bonum_noun	1
bonus_adj	1
bonus_noun	1
brassica_noun	0
brunneus_adj	0
buculus_noun	0
burdunculus_noun	0
bybliothecarius_noun	0
cacatus_noun	0
caecutientia_noun	-1
caeles_adj	1
caelibatus_noun	0.5
caelicus_adj	0.5
caelom_noun	0.5
caelum_noun	0.5
caena_noun	0
caenosus_adj	-1
caeremonia_noun	0
caerimonia_noun	0.5
caesar_noun	0.5
caesna_noun	0
calcestrom_noun	0
calcestrum_noun	0
caldor_noun	0
caligineus_adj	-0.5
caligo_noun	-0.5
callaina_noun	0
calor_noun	0
caloratus_adj	0
calta_noun	0
caltha_noun	0
cambiom_noun	0
cambium_noun	0
campania_noun	0
campanus_adj	0
campus_noun	0
camur_adj	0
camurus_adj	0
canabetum_noun	0
cancer_noun	-1
canceratus_adj	-1
canditatio_noun	0
candor_noun	0.5
cannabis_noun	0
cantatio_noun	0
canticus_adj	0
cantus_noun	0
capa_noun	0
capacitas_noun	0
capax_adj	0
capha_noun	0
capillatura_noun	0
capital_noun	-1
capitale_noun	-1
capitalis_adj	-1
capitarius_adj	0
capitatus_adj	0
capito_noun	0
cappari_noun	0
cappella_noun	0
capsula_noun	0
captiuitas_noun	-1
captiuncula_noun	-0.5
captiuus_adj	-1
capud_noun	0
caput_noun	0
caputalis_adj	-1
caracter_noun	0
careota_noun	0
cariota_noun	0
caritas_noun	1
carnalis_adj	0
carnarius_adj	0
carnatus_adj	0
carneus_adj	0
carnis_noun	0
caro_noun	0
carus_adj	1
cassis_noun	0
cassus_adj	-1
cassus_noun	0
castra_noun	0
casualis_adj	0
casus_noun	0
catinus_noun	0
cauculator_noun	0
cauillatus_noun	-0.5
cauitio_noun	0.5
causa_noun	0
causalis_adj	0
causarius_adj	0
caussa_noun	0
caussidicus_noun	0
causticus_adj	-0.5
cautio_noun	0.5
cautionalis_adj	0.5
ceiueis_noun	0.5
ceiuitas_noun	0.5
celator_noun	-0.5
celebrabilis_adj	1
cellariarius_noun	0
cellariom_noun	0
cellarium_noun	0
cementicium_noun	0
censualis_adj	0
census_noun	0
centenarius_adj	0
centenus_adj	0
ceremonia_noun	0
ceremonialis_adj	0
certamen_noun	0.5
certitas_noun	0.5
certitudo_noun	0.5
certus_adj	0.5
cerua_noun	0
ceruicositas_noun	-0.5
ceruicosus_adj	-0.5
ceterus_adj	0
chalcas_noun	0
chalceus_adj	0
chalybs_noun	0
chapa_noun	0
characias_noun	0
character_noun	0
charitas_noun	1
chema_noun	0
cheme_noun	0
chorda_noun	1
cici_noun	0
cicilinus_adj	0
cicinus_adj	0
ciconea_noun	0
cimeliarcha_noun	0
cinemateum_noun	0
cinematographeum_noun	0
circen_noun	0
circuitus_noun	0
circumitus_noun	0
circumlatitius_adj	0
circumtonsus_adj	0
citatus_noun	-0.5
citocaciom_noun	0
citocacium_noun	0
ciuicus_adj	0.5
ciuilis_adj	0.5
ciuilitas_noun	0.5
ciuis_noun	0.5
ciuitas_noun	0.5
clamorosus_adj	-0.5
clandestinus_adj	-0.5
claredo_noun	0.5
clarissimatus_noun	0.5
claritas_noun	0.5
claritudo_noun	0.5
clarus_adj	0.5
clauditas_noun	-0.5
claudus_adj	-0.5
clepta_noun	-1
cleptes_noun	-1
cliuos_noun	0
cliuus_noun	0
cloaca_noun	0
clodus_adj	-0.5
cluaca_noun	0
cludus_adj	-0.5
coactile_noun	0
coadjutor_noun	0.5
coaequalis_noun	0
coagmentarius_noun	0
coccio_noun	0
coccymelom_noun	0
coccymelum_noun	0
cocetum_noun	0
cocionatura_noun	0
coctio_noun	0
coeles_adj	1
coelum_noun	0.5
coenosus_adj	-1
coeptom_noun	0
coeptum_noun	0
cognitio_noun	0.5
coiunx_noun	-0.5
collator_noun	0
colletis_noun	0
colligatio_noun	0
colonarius_adj	0
colonus_noun	0
color_noun	0
coloratilis_adj	0
colos_noun	0
colpa_noun	-1
columba_noun	0
columbar_noun	0
columbare_noun	0
columbarius_adj	0
columis_adj	0.5
columpna_noun	0
combustio_noun	0
comis_adj	1
